抓取时间,抓取时刻,订单号,安,非,赔,保,农,订单标题,金额(元）,年利率,期限（月）,还款方式,每月还款金额,进度,借款状态,剩余时间,结束时间,总投标数,浏览量,借款id,借入信用等级,借入信用分数,借出信用分数,成功次数,流标次数,身份认证,视频认证,学历认证,手机认证,借款目的,性别,年龄,婚姻状况,文化程度,住宅状况,是否购车,户口所在地,毕业学校,学历,学习形式,网站认证,淘宝网认证,卖家信用等级（皇冠数*10+钻石数*1）,关于我,我想要使用这笔款项做什么,我的还款能力说明
2014/05/12,23:42:55,111777,0,0,0,0,0,因资金不够希望能借款周转,20000,7,18,等额本息，每月还款,1176,0.00,投标已结束,,2008/9/12,0,21,ketang,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:42:59,111783,0,0,0,0,0,投资股票 需20-35万,100000,20,18,等额本息，每月还款,6476,0.00,投标已结束,,2008/9/12,0,22,wenlong678,E,26,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:00,111784,0,0,0,0,0,因为急需做一个小手术,3000,7,4,等额本息，每月还款,762,0.00,投标已结束,,2008/9/20,0,10,dm925,HR,7,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:03,111786,0,0,0,0,0,短期资金周转用于前期铺货,20000,1,12,等额本息，每月还款,1680,0.00,投标已结束,,2008/9/13,0,17,fangy,E,32,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:06,111787,0,0,0,0,0,急急急，短期周转，只用十天。,50000,27,1,等额本息，每月还款,51125,0.00,投标已结束,,2008/9/13,0,20,mozhandi,E,39,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:08,111790,0,0,0,0,0,云南丽江客栈投资（9年经营权抵押）,100000,15,24,等额本息，每月还款,4849,0.00,投标已结束,,2008/12/8,0,1,gsmham,D,55,20,0,4,0,0,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:10,111791,0,0,0,0,0,扩大经营的范围，因资金周转不来,20000,7,12,等额本息，每月还款,1732,0.00,投标已结束,,2008/9/14,0,18,wwwjiacai,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:12,111792,0,0,0,0,0,再次诚信借款周转，让大家再投资获利，谢谢支持,20000,27,4,等额本息，每月还款,5284,7.61,投标已结束,,2008/9/9,7,141,redred2a,E,45,40,8,5,0,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:14,111793,0,0,0,0,0,刚装修完房子～现在买家电还差点钱呵呵谢谢大家帮忙,15000,10,12,等额本息，每月还款,1319,0.00,投标已结束,,2008/9/20,0,9,h17053818,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:18,111795,0,0,0,0,0,本人因为个人原因借款,4400,10,12,等额本息，每月还款,387,0.00,投标已结束,,2008/9/13,0,33,hanbin11,HR,21,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:20,111796,0,0,0,0,0,个人创业贷款，淘宝双冠卖家 第1期,100000,27,2,等额本息，每月还款,51694,0.00,投标已结束,,2008/9/17,0,72,acacia,B,107,990,10,1,0,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:23,111797,0,0,0,0,0,个人创业急用钱，事成，非常感谢,40000,25,36,等额本息，每月还款,1590,0.00,投标已结束,,2008/9/16,0,7,sky1985,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:25,111798,0,0,0,0,0,"学生毕业想自己创业,有自己的一片天",10000,5,6,等额本息，每月还款,1691,0.00,投标已结束,,2008/9/13,0,8,haijun860809,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:27,111799,0,0,0,0,0,一个月600月利息，贷款3000元,3000,20,1,等额本息，每月还款,3050,0.00,投标已结束,,2008/9/9,0,33,kenn,E,31,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:28,111800,0,0,0,0,0,业务多，市场好，流动资金缺口比较大，急借30w周转。,100000,24,6,等额本息，每月还款,17853,0.10,投标已结束,,2008/9/20,1,62,yccy,E,34,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:30,111801,0,0,0,0,0,开学没钱交学费/请大家帮帮我,5000,20,10,等额本息，每月还款,547,0.00,投标已结束,,2008/9/13,0,21,a5833359,HR,12,0,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:34,111803,0,0,0,0,0,急须资金，请有能力借出的朋友与我联系，急急急！！！！,60000,12,12,等额本息，每月还款,5331,0.00,投标已结束,,2008/9/13,0,7,swallow934,E,26,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:37,111805,0,0,0,0,0,想购买一台笔记本电脑,3000,9,3,等额本息，每月还款,1015,0.00,投标已结束,,2008/9/30,0,6,lingwenming,HR,23,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:39,111806,0,0,0,0,0,"创业阶段,如果获得您伸出援手,定珍惜信用,感激一生!",5000,7,6,等额本息，每月还款,850,0.00,投标已结束,,2008/9/13,0,9,zhanpeng,E,26,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:41,111807,0,0,0,0,0,想购买一台笔记本电脑,3000,20,3,等额本息，每月还款,1034,0.00,投标已结束,,2008/9/17,0,13,lingwenming,HR,23,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:43,111808,0,0,0,0,0,本人在人气旺高档小区开了家干洗店和内衣店，差点资金,10000,20,6,等额本息，每月还款,1765,0.00,投标已结束,,2008/9/13,0,10,xingen123,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:45,111809,0,0,0,0,0,"付房子首期,三月内必还清",5000,27,3,等额本息，每月还款,1742,0.00,投标已结束,,2008/9/13,0,8,danyx1011,HR,15,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:49,111810,0,0,0,0,0,诚信贷款，有借必还！希望大家帮忙,20000,25,2,等额本息，每月还款,10315,0.00,投标已结束,,2008/9/13,0,7,kakaxiaoxin,HR,21,0,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:51,111811,0,0,0,0,0,"资金周转,希望有闲钱的朋友投资支持一下",100000,25,24,等额本息，每月还款,5337,0.00,投标已结束,,2008/9/13,0,12,jun_13660753267,HR,15,0,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:53,111812,0,0,0,0,0,急需钱!!信用保证 大家帮帮忙～～,5000,10,10,等额本息，每月还款,523,0.00,投标已结束,,2008/9/13,0,12,zax232084824,HR,8,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:55,111813,0,0,0,0,0,需求朋友门的帮助 我真的很急需啊,4000,20,12,等额本息，每月还款,371,0.00,投标已结束,,2008/9/15,0,17,ziyun,E,40,20,0,9,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:43:58,111815,0,0,0,0,0,本人急需资金~希望好心人的帮助~贷了一个月的款全是骗子。哎~,20000,20,12,等额本息，每月还款,1853,0.00,投标已结束,,2008/9/13,0,9,cao66688,E,30,12,0,6,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:00,111816,0,0,0,0,0,个人创业借款，希望四海朋友帮助,5000,25,3,等额本息，每月还款,1737,0.00,投标已结束,,2008/9/13,0,42,chenghua2008,HR,13,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:02,111817,0,0,0,0,0,本人急需2万周转~2月还清~决不拖欠,20000,20,2,等额本息，每月还款,10251,0.00,投标已结束,,2008/9/13,0,13,cao66688,E,30,12,0,6,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:04,111818,0,0,0,0,0,资金周转.现在要开个电梯维修点,30000,10,36,等额本息，每月还款,968,0.00,投标已结束,,2008/9/13,0,11,lming66,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:06,111819,0,0,0,0,0,创业办公司，欲借10万。,100000,7,24,等额本息，每月还款,4477,30.30,投标已结束,,2008/9/13,5,147,jiqianli,E,32,22,2,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:07,111820,0,0,0,0,0,物流业务主营垫资发货用于资金周转,100000,20,12,等额本息，每月还款,9263,0.00,投标已结束,,2008/9/13,0,15,zhangfeng19962,HR,17,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:09,111821,0,0,0,0,0,不想在流标，感谢大家帮助我助小妹完成学业,5000,25,6,等额本息，每月还款,895,1.01,投标已结束,,2008/9/13,1,34,lansefeidian,E,31,10,0,8,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:12,111823,0,0,0,0,0,特色工艺品急需资金周转,50000,7,12,等额本息，每月还款,4337,0.00,投标已结束,,2008/9/13,0,11,badaobumei,HR,18,0,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:13,111824,0,0,0,0,0,中国配货网佛山站 短期应急 对有眼光的朋友本人转让一半的股权,10000,27,6,等额本息，每月还款,1800,0.00,投标已结束,,2008/9/24,0,79,shazn,E,32,10,0,5,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:16,111825,0,0,0,0,0,创业贷款有稳定的创业项目,60000,20,12,等额本息，每月还款,5558,0.00,投标已结束,,2008/9/20,0,7,yang521521,HR,7,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:17,111826,0,0,0,0,0,学驾照急需3000元大家帮帮忙诚信第一,3000,25,3,等额本息，每月还款,1042,1.74,投标已结束,,2008/9/13,1,44,yeweixin520520,C,98,1981,9,1,1,1,1,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:20,111827,0,0,0,0,0,刚搬了家.重新租房.周转用款,5000,25,3,等额本息，每月还款,1737,1.01,投标已结束,,2008/9/13,1,33,mianhuatown,E,42,39,0,1,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:22,111828,0,0,0,0,0,急需资金流动，希望能够帮助,8800,15,6,等额本息，每月还款,1531,0.00,投标已结束,,2008/9/15,0,42,shenjunking,E,31,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:24,111829,0,0,0,0,0,江湖救急 江湖救急 江湖救急,33000,12,12,等额本息，每月还款,2932,0.00,投标已结束,,2008/9/13,0,40,sunlei601,HR,14,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:26,111830,0,0,0,0,0,11111111111,20000,7,12,等额本息，每月还款,1731,0.00,投标已结束,,2008/9/13,0,8,fantaihai,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:28,111831,0,0,0,0,0,"诚意借款,时间较长,最好每月或分期还款.有意者或借贷公司请进",100000,25,36,等额本息，每月还款,3976,0.00,投标已结束,,2008/9/15,0,9,xslinbo,D,54,20,1,2,0,0,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:31,111833,0,0,0,0,0,短期资金周转，请帮忙，谢，急,10000,20,6,等额本息，每月还款,1765,0.00,投标已结束,,2008/9/13,0,15,wb1336,E,40,20,0,5,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:34,111834,0,0,0,0,0,急用周转，诚信还款，谢谢大家,10000,25,3,等额本息，每月还款,3473,0.00,投标已结束,,2008/9/13,0,5,gdd,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:36,111835,0,0,0,0,0,生活周转.也是方便找工作,3000,10,3,等额本息，每月还款,1017,0.00,投标已结束,,2008/9/13,0,14,syggogo,HR,18,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:38,111836,0,0,0,0,0,成功的话请你们来我店里吃饭^-^,10000,7,3,等额本息，每月还款,3373,0.00,投标已结束,,2008/9/20,0,62,dongmei,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:40,111838,0,0,0,0,0,个人诚信借款5000元，利息20%。到期一定还。,5000,20,5,等额本息，每月还款,1051,0.00,投标已结束,,2008/9/11,0,29,baidufengcun,HR,11,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:42,111839,0,0,0,0,0,个人借款，急需5000元,5000,12,8,等额本息，每月还款,655,0.00,投标已结束,,2008/9/14,0,8,linzhe,HR,5,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:44,111840,0,0,0,0,0,希望你们帮我解燃眉之急！,12000,10,6,等额本息，每月还款,2059,0.00,投标已结束,,2008/9/25,0,16,chonger,E,28,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:45,111841,0,0,0,0,0,信任创造价值贷款为了创造,21100,12,6,等额本息，每月还款,3641,0.00,投标已结束,,2008/9/11,0,8,lovechina,HR,24,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:47,111842,0,0,0,0,0,近期要买新房应急周转,20000,15,5,等额本息，每月还款,4151,0.00,投标已结束,,2008/9/14,0,7,yygwn,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:49,111843,0,0,0,0,0,急用钱我买东西　　很快还,5000,1,6,等额本息，每月还款,836,0.00,投标已结束,,2008/9/14,0,9,wang8291191,HR,5,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:51,111844,0,0,0,0,0,我想让家人生活的更好！,8000,9,18,等额本息，每月还款,480,0.00,投标已结束,,2008/9/20,0,7,scamp,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:53,111845,0,0,0,0,0,"生活中遇到难题,需要一笔钱先周转",40000,1,36,等额本息，每月还款,1128,0.00,投标已结束,,2008/9/14,0,9,siyuchuanqing,E,31,10,0,1,1,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:55,111846,0,0,0,0,0,"结婚用钱,非常急,求大家帮忙!",15000,25,12,等额本息，每月还款,1426,0.00,投标已结束,,2008/9/24,0,10,keanu007,D,75,35,0,8,1,1,1,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:44:57,111847,0,0,0,0,0,为了通讯买手机，手上没钱,3000,25,6,等额本息，每月还款,537,0.00,投标已结束,,2008/9/14,0,11,279243371a,HR,3,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:00,111849,0,0,0,0,0,投资朋友开店...速借速还!,3000,20,6,等额本息，每月还款,530,0.00,投标已结束,,2008/9/14,0,8,miki,HR,8,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:02,111850,0,0,0,0,0,我自开书吧！请支持一下。谢谢,5000,25,3,等额本息，每月还款,1737,0.00,投标已结束,,2008/9/15,0,24,chouchou213,E,33,20,0,2,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:04,111851,0,0,0,0,0,借1800可以还2000，请好人帮忙,3000,3,3,等额本息，每月还款,1005,0.00,投标已结束,,2008/9/14,0,9,jkhuanglove,HR,9,0,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:06,111852,0,0,0,0,0,个人周转急用借15000元,15000,25,3,等额本息，每月还款,5210,0.00,投标已结束,,2008/9/14,0,9,fangdehua,HR,15,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:08,111854,0,0,0,0,0,新开发几个非常有前景的育种及推广项目,50000,20,18,等额本息，每月还款,3238,0.00,投标已结束,,2008/9/13,0,13,0000h0000,D,56,30,2,2,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:10,111855,0,0,0,0,0,"短期周转,抱怀恩心将按时还款.谢谢",3000,10,10,等额本息，每月还款,314,0.00,投标已结束,,2008/9/14,0,17,love_dn,D,65,20,2,2,1,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:12,111856,0,0,0,0,0,诚心借钱，凭良心。求助,10000,22,9,等额本息，每月还款,1215,0.00,投标已结束,,2008/9/11,0,16,jkhuanglove,HR,9,0,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:14,111857,0,0,0,0,0,真诚贷款得到希望你的帮助!!,3000,20,12,等额本息，每月还款,278,0.00,投标已结束,,2008/9/14,0,13,kkm1320,E,43,20,0,5,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:16,111858,0,0,0,0,0,店里搞装修想搞无抵押贷款,30000,26,12,等额本息，每月还款,2866,0.00,投标已结束,,2008/9/14,0,10,afeinihao168,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:18,111859,0,0,0,0,0,短期周转借款，急用!      ,8000,25,6,等额本息，每月还款,1432,0.00,投标已结束,,2008/9/27,0,9,hellen0905,E,28,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:20,111860,0,0,0,0,0,诚信相求，希望得到帮助,20000,20,18,等额本息，每月还款,1295,0.00,投标已结束,,2008/9/14,0,12,evoger,E,27,10,0,4,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:22,111861,0,0,0,0,0,"短期周转借款,第一次借款,希望大家能支持一下，帮助下。。",20000,20,12,等额本息，每月还款,1853,0.00,投标已结束,,2008/9/14,0,15,qq136899693,HR,18,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:23,111862,0,0,0,0,0,还电信的钱.不想越欠越多,3000,25,6,等额本息，每月还款,537,0.00,投标已结束,,2008/9/14,0,6,loving201000,E,27,10,0,7,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:27,111864,0,0,0,0,0,诚信借贷，相信会一举成功！请投资于我吧,3000,12,8,等额本息，每月还款,392,0.00,投标已结束,,2008/9/14,0,17,wz19861986,E,37,20,0,5,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:29,111865,0,0,0,0,0,想偿还手中两张信用卡欠款,5000,20,2,等额本息，每月还款,2563,0.00,投标已结束,,2008/9/27,0,19,zws666,E,29,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:31,111866,0,0,0,0,0,想偿还手中两张信用卡欠款,5000,10,2,等额本息，每月还款,2531,0.00,投标已结束,,2008/9/14,0,31,zws666,E,29,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:33,111867,0,0,0,0,0,"有急用今天要,11号就可以还了",5000,20,6,等额本息，每月还款,883,0.00,投标已结束,,2008/9/14,0,6,heyue881,HR,5,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:35,111868,0,0,0,0,0,短期周转，请朋友们帮忙了,5000,20,3,等额本息，每月还款,1723,0.00,投标已结束,,2008/9/14,0,15,jpfz9639,E,41,20,0,4,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:37,111870,0,0,0,0,0,舅舅开车意外撞死一男孩急需借贷,70000,15,12,等额本息，每月还款,6318,0.00,投标已结束,,2008/9/13,0,11,tiandi,HR,18,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:39,111871,0,0,0,0,0,向每个人寻求款项创造商业奇迹,100000,0,36,等额本息，每月还款,0,0.00,投标已结束,,2008/9/14,0,15,tianzejituan,E,26,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:41,111872,0,0,0,0,0,请好心人帮帮忙 拜托,20000,20,12,等额本息，每月还款,1853,0.00,投标已结束,,2008/9/14,0,8,king0728,HR,13,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:43,111873,0,0,0,0,0,急!周转不灵.谁能帮忙.到期还款!!谢谢,10000,20,12,等额本息，每月还款,926,0.00,投标已结束,,2008/9/14,0,12,y84018577,HR,11,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:44,111874,0,0,0,0,0,伸出您的手，扶我过难关,3000,20,3,等额本息，每月还款,1034,0.00,投标已结束,,2008/9/10,0,9,weixuetop,E,29,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:46,111875,0,0,0,0,0,"瓷砖店业务扩大,急资金10万",100000,26,8,等额本息，每月还款,13749,0.00,投标已结束,,2008/9/26,0,22,iamwin,E,38,20,0,2,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:48,111876,0,0,0,0,0,看中好项目急需资金周转！,10000,10,10,等额本息，每月还款,1047,0.00,投标已结束,,2008/9/14,0,7,ymakelove,HR,10,0,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:50,111877,0,0,0,0,0,我急需要1万~！！绝对可靠~！！,10000,10,3,等额本息，每月还款,3389,0.00,投标已结束,,2008/9/14,0,9,mila002,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:52,111878,0,0,0,0,0,为创业现急需一笔资金周转，请大家帮帮我，保证每月按时还款,3000,7,6,等额本息，每月还款,511,0.00,投标已结束,,2008/10/9,0,19,fanki,E,26,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:54,111879,0,0,0,0,0,个人贷款用于感情分割,15000,10,12,等额本息，每月还款,1319,0.00,投标已结束,,2008/9/14,0,7,wangqingchuan,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:55,111880,0,0,0,0,0,谢谢啦  谁可以帮我个忙呀、,10000,5,6,等额本息，每月还款,1691,0.00,投标已结束,,2008/9/14,0,8,starlion,HR,8,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:57,111881,0,0,0,0,0,盼望也就的牙科门诊.,20000,20,24,等额本息，每月还款,1018,0.00,投标已结束,,2008/9/25,0,9,xierenhu,E,27,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:45:59,111882,0,0,0,0,0,教师信誉，保证还款。,60000,10,36,等额本息，每月还款,1936,0.00,投标已结束,,2008/9/14,0,7,cysxy,E,31,10,0,5,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:01,111883,0,0,0,0,0,急用，急用，急用，急用,3000,27,2,等额本息，每月还款,1551,0.00,投标已结束,,2008/9/14,0,18,taikongdahai,HR,25,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:03,111884,0,0,0,0,0,创业初期，资金紧张，敬请帮忙！,30000,15,24,等额本息，每月还款,1455,0.00,投标已结束,,2008/9/19,0,9,chenjie,HR,14,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:05,111885,0,0,0,0,0,两次流标了希望这次能成功没有这笔钱我家里一定会家变了,20000,25,12,等额本息，每月还款,1901,0.00,投标已结束,,2008/9/20,0,26,mo_rainy,E,32,11,0,6,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:07,111886,0,0,0,0,0,"创业开个小店铺.周转下资金,谢谢",5000,27,3,等额本息，每月还款,1742,0.00,投标已结束,,2008/9/25,0,10,guyanting,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:09,111887,0,0,0,0,0,"进修研究生急需周转,诚心借款信用为重,请大家帮帮忙,谢谢!",33000,20,12,等额本息，每月还款,3057,0.00,投标已结束,,2008/9/14,0,26,felicity,E,41,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:13,111889,0,0,0,0,0,公司扩大生产买设备 ,50000,16,8,等额本息，每月还款,6631,0.00,投标已结束,,2008/9/16,0,39,yunteng8,E,40,20,0,6,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:18,111892,0,0,0,0,0,"本人需创业资金,望朋友支持",35000,20,36,等额本息，每月还款,1301,0.00,投标已结束,,2008/9/14,0,10,buyi,HR,9,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:20,111893,0,0,0,0,0,为了家庭，请大家支持我的创业计划,10000,20,6,等额本息，每月还款,1765,0.00,投标已结束,,2008/9/20,0,8,dunfang,E,26,10,0,3,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:24,111894,0,0,0,0,0,创业需要贷款 深圳的联系 谢谢,50000,16,36,等额本息，每月还款,1781,0.00,投标已结束,,2008/9/14,0,14,cetangzhi,E,32,10,0,2,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:26,111895,0,0,0,0,0,短期借款，诚实，守信,20000,20,4,等额本息，每月还款,5210,0.00,投标已结束,,2008/9/14,0,5,wanghaoyu,HR,17,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:28,111896,0,0,0,0,0,继续诚信借款，希望大家帮帮忙,5000,27,2,等额本息，每月还款,2585,0.00,投标已结束,,2008/9/13,0,20,minmin0614,E,39,10,0,9,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:32,111897,0,0,0,0,0,我想创业做服饰相信的来,20000,22,24,等额本息，每月还款,1038,0.00,投标已结束,,2008/9/13,0,22,x0175896,E,40,20,0,5,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:34,111898,0,0,0,0,0,购买因欠款而抵押的房子(可以过户),80000,25,12,等额本息，每月还款,7604,0.00,投标已结束,,2008/9/15,0,16,virgoseiya,E,33,10,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:36,111899,0,0,0,0,0,因突发以外，急需小额资金,5000,15,5,等额本息，每月还款,1038,0.00,投标已结束,,2008/9/15,0,11,shevchenkoac,HR,12,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:37,111900,0,0,0,0,0,诚信借款，房屋装修，谢谢支持！,40000,27,24,等额本息，每月还款,2175,0.00,投标已结束,,2008/9/27,0,94,nerissa_26,E,46,20,0,3,0,1,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:39,111901,0,0,0,0,0,诚信助我完成学业 已经解决2000 仍然急需3000,3000,20,12,等额本息，每月还款,278,0.00,投标已结束,,2008/9/15,0,35,jiangxu,D,57,35,0,12,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:42,111902,0,0,0,0,0,诚信助我完成学业 在读大学生急需学费,5000,25,24,等额本息，每月还款,267,0.00,投标已结束,,2008/9/15,0,49,jiangxu,D,57,35,0,12,1,1,0,1,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:44,111903,0,0,0,0,0,这是我家的房产证一定没问题,50000,5,10,等额本息，每月还款,5115,0.00,投标已结束,,2008/9/15,0,20,zengzeng,HR,11,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
2014/05/12,23:46:47,111904,0,0,0,0,0,周转资金；好借好还．在借不难,50000,3,1,等额本息，每月还款,50125,0.00,投标已结束,,2008/9/20,0,11,zhengho,HR,16,0,0,1,0,0,0,0,,,,,,,,,,,,0,,,,,
